"transaction_id","merchant_id","customer_id","customer_age","amount","transaction_amount_clean","location","purchase_category","transaction_time","transaction_year","transaction_month","transaction_day","transaction_hour","transaction_minute","transaction_second","is_fraudulent","card_type_MasterCard","card_type_Rupay","card_type_Visa","fraud_type_Identity theft","fraud_type_Malware","fraud_type_Payment card fraud","fraud_type_phishing","fraud_type_scam"
619,2038,571096,30,8268.48,8268.48,"Bangalore","POS","01/21/2024 21:31",2024,1,21,21,31,0,0,0,1,0,0,0,0,0,1
620,2065,518988,56,1577.01,1577.01,"Bangalore","POS","02/01/2024 00:38",2024,2,1,0,38,0,0,0,1,0,0,1,0,0,0
621,2095,679114,50,2924.1,2924.1,"Hyderabad","Digital","09/27/2023 17:52",2023,9,27,17,52,0,0,0,0,1,0,0,0,0,1
622,2012,303611,43,1462.62,1462.62,"Pune","Digital","10/24/2023 07:28",2023,10,24,7,28,0,0,0,1,0,0,0,0,0,1
623,2045,757463,65,5268.03,5268.03,"Pune","Digital","03/04/2024 01:05",2024,3,4,1,5,0,0,0,0,1,1,0,0,0,0
624,2026,119046,18,4530.99,4530.99,"Delhi","Digital","09/17/2023 06:44",2023,9,17,6,44,0,0,0,1,0,0,0,1,0,0
625,2016,554435,66,8250.902,8250.902,"Ahmedabad","Digital","11/01/2023 19:28",2023,11,1,19,28,0,0,1,0,0,0,1,0,0,0
626,2094,820628,55,9793.38,9793.38,"Mumbai","Digital","10/18/2023 04:25",2023,10,18,4,25,0,1,0,1,0,1,0,0,0,0
628,2059,779440,43,5334.195,5334.195,"Delhi","POS","12/08/2023 03:35",2023,12,8,3,35,0,0,1,0,0,1,0,0,0,0
629,2063,194843,23,12633.6,12633.6,"Surat","","02/10/2024 00:29",2024,2,10,0,29,0,0,0,0,1,0,0,0,0,1
630,2087,585823,63,4739.31,4739.31,"Hyderabad","Digital","03/17/2024 12:19",2024,3,17,12,19,0,1,0,0,0,0,0,1,0,0
631,2034,598064,67,10771.299,10771.299,"Ahmedabad","POS","01/25/2024 10:44",2024,1,25,10,44,0,1,0,1,0,0,1,0,0,0
632,2069,527985,43,11447.478,11447.478,"","POS","12/08/2023 05:31",2023,12,8,5,31,0,0,0,1,0,0,0,0,1,0
633,2082,592988,59,6038.086,6038.086,"Ahmedabad","Digital","01/17/2024 02:38",2024,1,17,2,38,0,1,1,0,0,0,0,0,0,1
634,2029,475349,41,11183.6505,11183.6505,"Ahmedabad","Digital","09/26/2023 01:54",2023,9,26,1,54,0,0,0,0,1,1,0,0,0,0
635,2070,383679,35,4927.17,4927.17,"Ahmedabad","Digital","03/04/2024 05:42",2024,3,4,5,42,0,0,1,0,0,0,0,0,1,0
636,2073,968061,44,10318.44,10318.44,"Bangalore","Digital","10/05/2023 04:06",2023,10,5,4,6,0,0,0,1,0,0,0,0,1,0
637,2095,554435,58,1225.8345,1225.8345,"Kolkata","Digital","10/19/2023 23:27",2023,10,19,23,27,0,0,0,1,0,1,0,0,0,0
638,2097,712370,25,1790.07,1790.07,"Bangalore","Digital","10/27/2023 16:25",2023,10,27,16,25,0,1,1,0,0,0,0,1,0,0
639,2062,862513,45,8564.59,8564.59,"Delhi","Digital","01/18/2024 07:20",2024,1,18,7,20,0,0,1,0,0,1,0,0,0,0
640,2027,624893,27,2772.528,2772.528,"Bangalore","Digital","02/15/2024 12:06",2024,2,15,12,6,0,1,1,0,0,0,0,0,0,1
641,2059,284510,34,8378.56,8378.56,"Bangalore","Digital","10/18/2023 21:43",2023,10,18,21,43,0,1,0,1,0,0,0,0,1,0
642,2078,625314,46,4243.2,4243.2,"Surat","Digital","11/04/2023 00:34",2023,11,4,0,34,0,0,0,1,0,1,0,0,0,0
643,2093,652274,23,7736.016,7736.016,"Hyderabad","Digital","10/14/2023 17:03",2023,10,14,17,3,0,1,0,1,0,0,0,0,1,0
644,2036,439695,31,7652.48,7652.48,"Bangalore","Digital","03/14/2024 14:10",2024,3,14,14,10,0,1,0,0,1,1,0,0,0,0
645,2092,193642,39,9271.638,9271.638,"","Digital","11/03/2023 23:43",2023,11,3,23,43,0,0,0,0,0,0,0,0,0,1
603,2021,797822,23,5094.936,5094.936,"Ahmedabad","POS","02/20/2024 03:13",2024,2,20,3,13,0,0,0,1,0,0,0,1,0,0
647,2067,696966,43,6038.086,6038.086,"Hyderabad","Digital","12/27/2023 18:27",2023,12,27,18,27,0,1,0,0,1,0,1,0,0,0
648,2019,863522,56,6038.086,6038.086,"Pune","Digital","11/24/2023 03:48",2023,11,24,3,48,0,1,0,0,1,0,0,0,0,1
649,2095,734330,29,3689.124,3689.124,"Surat","POS","02/19/2024 20:14",2024,2,19,20,14,0,0,0,0,0,0,0,1,0,0
650,2099,430071,52,7203.867,7203.867,"","Digital","02/05/2024 10:16",2024,2,5,10,16,0,1,0,0,1,0,0,0,0,1
651,2067,865155,31,9386.13,9386.13,"Surat","Digital","10/30/2023 17:45",2023,10,30,17,45,0,0,0,0,1,0,0,0,0,1
652,2090,858579,39,10462.176,10462.176,"Ahmedabad","Digital","10/24/2023 09:08",2023,10,24,9,8,0,0,0,0,1,0,0,1,0,0
653,2063,554435,68,11508.51,11508.51,"Hyderabad","Digital","10/13/2023 05:24",2023,10,13,5,24,0,1,1,0,0,0,0,0,0,1
654,2016,943925,40,8684.555,8684.555,"Kolkata","POS","01/19/2024 16:22",2024,1,19,16,22,0,1,1,0,0,0,1,0,0,0
655,2011,816392,65,6666.6,6666.6,"Mumbai","Digital","11/03/2023 13:03",2023,11,3,13,3,0,0,1,0,0,0,0,0,0,1
656,2047,810949,24,2903.835,2903.835,"Chennai","","12/29/2023 14:39",2023,12,29,14,39,0,1,1,0,0,0,0,0,1,0
603,2016,355801,43,9076.59,9076.59,"Surat","Digital","01/11/2024 11:32",2024,1,11,11,32,0,0,0,1,0,0,0,0,1,0
658,2047,557387,67,6723.79,6723.79,"Kolkata","","10/06/2023 20:19",2023,10,6,20,19,0,1,0,0,1,1,0,0,0,0
659,2064,255757,42,6751.656,6751.656,"Delhi","Digital","03/16/2024 17:47",2024,3,16,17,47,0,0,0,1,0,1,0,0,0,0
660,2021,554435,43,1731.525,1731.525,"Kolkata","Digital","11/02/2023 23:51",2023,11,2,23,51,0,0,0,0,1,0,0,0,0,1
661,2089,671511,38,5397.84,5397.84,"Chennai","Digital","11/13/2023 13:08",2023,11,13,13,8,0,0,0,0,1,0,0,0,0,1
662,2081,479072,58,6945.84,6945.84,"Ahmedabad","POS","02/13/2024 00:59",2024,2,13,0,59,0,1,0,1,0,0,0,1,0,0
663,2049,944571,27,9517.651,9517.651,"Hyderabad","Digital","01/13/2024 22:51",2024,1,13,22,51,0,0,1,0,0,0,0,0,0,0
664,2013,703606,26,5489.15,5489.15,"Mumbai","Digital","01/11/2024 16:03",2024,1,11,16,3,0,0,0,1,0,0,1,0,0,0
665,2063,771327,32,4218.489,4218.489,"Delhi","Digital","01/29/2024 15:08",2024,1,29,15,8,0,0,0,1,0,0,0,1,0,0
666,2046,722636,69,10746.076,10746.076,"Kolkata","Digital","01/10/2024 08:53",2024,1,10,8,53,0,0,0,0,1,1,0,0,0,0
667,2028,836721,19,1727.505,1727.505,"Jaipur","Digital","03/25/2024 05:15",2024,3,25,5,15,0,0,0,0,1,0,0,0,0,1
668,2075,778215,42,7657.848,7657.848,"Bangalore","Digital","01/25/2024 23:04",2024,1,25,23,4,0,0,0,0,1,0,0,0,1,0
669,2035,800503,30,514.965,514.965,"Ahmedabad","Digital","12/28/2023 06:19",2023,12,28,6,19,0,1,1,0,0,0,0,0,1,0
670,2098,316100,51,11118.075,11118.075,"Surat","Digital","03/06/2024 03:20",2024,3,6,3,20,0,0,0,1,0,0,0,1,0,0
671,2047,457588,68,10103.346,10103.346,"Surat","Digital","11/24/2023 19:18",2023,11,24,19,18,0,1,0,1,0,1,0,0,0,0
672,2075,314754,51,2836.37,2836.37,"Chennai","POS","12/07/2023 22:10",2023,12,7,22,10,0,0,1,0,0,1,0,0,0,0
673,2006,139879,52,12885.75,12885.75,"Ahmedabad","Digital","03/10/2024 03:05",2024,3,10,3,5,0,1,0,1,0,0,0,0,1,0
675,2010,317362,20,10934.592,10934.592,"Pune","Digital","10/11/2023 07:42",2023,10,11,7,42,0,0,0,0,1,1,0,0,0,0
676,2032,408361,59,12460.668,12460.668,"Mumbai","","01/19/2024 05:11",2024,1,19,5,11,0,0,1,0,0,0,0,1,0,0
677,2005,621787,23,14505.876,14505.876,"Delhi","Digital","01/04/2024 04:53",2024,1,4,4,53,0,1,0,0,1,0,0,0,1,0
678,2078,559659,65,275.004,275.004,"Mumbai","Digital","09/03/2023 08:47",2023,9,3,8,47,0,1,1,0,0,1,0,0,0,0
679,2031,794004,66,14444.94,14444.94,"Hyderabad","POS","12/24/2023 01:18",2023,12,24,1,18,0,1,0,0,1,0,0,0,1,0
680,2050,254743,36,7280.38,7280.38,"Hyderabad","POS","01/27/2024 18:46",2024,1,27,18,46,0,0,0,0,0,1,0,0,0,0
682,2057,145316,43,9132.728,9132.728,"Ahmedabad","Digital","11/15/2023 10:33",2023,11,15,10,33,0,1,1,0,0,0,0,0,1,0
683,2086,554435,56,6038.086,6038.086,"Surat","Digital","02/20/2024 06:45",2024,2,20,6,45,0,0,0,0,1,1,0,0,0,0
684,2025,803676,26,10480.68,10480.68,"Bangalore","Digital","09/24/2023 21:32",2023,9,24,21,32,0,1,1,0,0,0,0,0,1,0
685,2097,246097,69,1287.187,1287.187,"Chennai","POS","01/19/2024 14:50",2024,1,19,14,50,0,1,0,0,0,0,0,1,0,0
686,2045,404915,29,10577.52,10577.52,"Bangalore","Digital","02/15/2024 00:47",2024,2,15,0,47,0,0,0,0,0,0,0,0,0,1
687,2097,291122,22,5429.95,5429.95,"Delhi","Digital","09/13/2023 21:24",2023,9,13,21,24,0,0,0,1,0,1,0,0,0,0
688,2047,539898,20,1667.358,1667.358,"Surat","Digital","09/03/2023 04:37",2023,9,3,4,37,0,0,0,0,1,0,0,1,0,0
689,2003,216349,28,2456.84,2456.84,"Mumbai","POS","03/10/2024 07:45",2024,3,10,7,45,0,0,1,0,0,0,0,0,0,0
690,2080,977354,47,173.42,173.42,"Pune","Digital","09/03/2023 19:55",2023,9,3,19,55,0,0,0,0,1,0,1,0,0,0
691,2098,121744,21,6038.086,6038.086,"Kolkata","Digital","12/24/2023 00:41",2023,12,24,0,41,0,1,0,1,0,0,1,0,0,0
692,2012,922640,22,3047.59,3047.59,"Jaipur","Digital","02/28/2024 11:11",2024,2,28,11,11,0,0,1,0,0,0,0,0,1,0
693,2038,554435,18,9906.039,9906.039,"Hyderabad","Digital","10/26/2023 03:13",2023,10,26,3,13,0,0,0,1,0,0,1,0,0,0
694,2014,686439,44,3609.024,3609.024,"Bangalore","Digital","02/08/2024 10:18",2024,2,8,10,18,0,0,1,0,0,1,0,0,0,0
695,2028,554435,45,4551.3,4551.3,"Chennai","Digital","11/19/2023 02:48",2023,11,19,2,48,0,1,1,0,0,0,0,1,0,0
696,2028,317980,46,13400.586,13400.586,"Pune","Digital","12/07/2023 02:56",2023,12,7,2,56,0,1,0,0,1,0,0,1,0,0
603,2074,219575,43,529.02,529.02,"Pune","Digital","12/15/2023 14:16",2023,12,15,14,16,0,0,1,0,0,0,1,0,0,0
698,2031,629968,29,9033.81,9033.81,"Hyderabad","Digital","01/25/2024 18:01",2024,1,25,18,1,0,0,0,1,0,1,0,0,0,0
699,2047,413094,30,8530.03,8530.03,"Jaipur","Digital","11/04/2023 13:28",2023,11,4,13,28,0,1,1,0,0,0,0,1,0,0
603,2046,392712,58,6694.66,6694.66,"Ahmedabad","Digital","12/08/2023 17:27",2023,12,8,17,27,0,0,0,1,0,0,1,0,0,0
701,2077,805007,19,5952.55,5952.55,"Pune","Digital","03/14/2024 17:41",2024,3,14,17,41,0,1,0,0,1,0,0,0,1,0
702,2083,106082,43,10714.092,10714.092,"Delhi","Digital","11/15/2023 14:44",2023,11,15,14,44,0,0,0,1,0,0,1,0,0,0
703,2021,129883,62,2083.444,2083.444,"Delhi","Digital","02/12/2024 17:46",2024,2,12,17,46,0,1,1,0,0,0,0,1,0,0
704,2047,234493,33,1002.888,1002.888,"Ahmedabad","Digital","11/29/2023 21:53",2023,11,29,21,53,0,0,0,1,0,0,1,0,0,0
705,2026,464821,65,2676.443,2676.443,"Mumbai","Digital","11/22/2023 10:27",2023,11,22,10,27,0,0,0,1,0,1,0,0,0,0
706,2066,669685,41,13127.4825,13127.4825,"Surat","POS","03/17/2024 05:09",2024,3,17,5,9,0,1,1,0,0,0,0,0,1,0
707,2080,478225,52,710.946,710.946,"Ahmedabad","Digital","12/29/2023 00:27",2023,12,29,0,27,0,0,0,1,0,0,0,1,0,0
708,2055,512483,39,7018.716,7018.716,"Jaipur","","12/11/2023 13:16",2023,12,11,13,16,0,0,1,0,0,0,1,0,0,0
710,2092,666282,28,15415.524,15415.524,"Pune","Digital","11/11/2023 05:59",2023,11,11,5,59,0,0,0,1,0,0,0,0,1,0
711,2020,327407,63,7857.57,7857.57,"Delhi","POS","02/22/2024 05:54",2024,2,22,5,54,0,0,0,0,1,0,0,0,1,0
712,2046,368948,46,683.23,683.23,"","Digital","11/26/2023 12:35",2023,11,26,12,35,0,0,0,1,0,1,0,0,0,0
714,2058,121210,65,7211.808,7211.808,"Chennai","Digital","03/28/2024 09:47",2024,3,28,9,47,0,0,0,0,1,0,0,0,0,0
715,2083,655409,32,2148.444,2148.444,"Kolkata","Digital","11/07/2023 01:59",2023,11,7,1,59,0,0,0,1,0,0,0,0,1,0
716,2005,481377,48,1180.656,1180.656,"","POS","09/07/2023 06:53",2023,9,7,6,53,0,0,0,1,0,0,0,0,0,1
717,2018,715380,43,9100.79,9100.79,"Hyderabad","POS","09/24/2023 15:18",2023,9,24,15,18,0,0,0,0,1,0,0,0,1,0
718,2056,251458,58,8050.248,8050.248,"Kolkata","POS","12/29/2023 19:42",2023,12,29,19,42,0,0,0,0,0,0,0,0,1,0
719,2068,554435,43,9961.68,9961.68,"Mumbai","Digital","02/13/2024 14:55",2024,2,13,14,55,0,0,1,0,0,1,0,0,0,0
720,2002,670174,33,15832.512,15832.512,"Mumbai","POS","02/17/2024 04:07",2024,2,17,4,7,0,1,0,1,0,0,0,0,0,0
722,2057,111269,66,5198.59,5198.59,"Hyderabad","Digital","01/13/2024 21:36",2024,1,13,21,36,0,0,0,1,0,0,1,0,0,0
723,2037,625937,49,5199.3,5199.3,"Bangalore","Digital","02/02/2024 10:58",2024,2,2,10,58,0,0,0,0,1,0,0,0,0,1
603,2014,145452,68,3523.982,3523.982,"Ahmedabad","POS","01/04/2024 06:28",2024,1,4,6,28,0,1,1,0,0,0,0,0,1,0
725,2033,894127,19,7217.4795,7217.4795,"Pune","Digital","10/09/2023 04:42",2023,10,9,4,42,0,1,1,0,0,0,0,0,0,1
726,2060,259073,41,8525.11,8525.11,"Jaipur","","09/17/2023 17:04",2023,9,17,17,4,0,1,0,1,0,0,1,0,0,0
727,2034,252495,43,6039.14,6039.14,"Jaipur","Digital","10/04/2023 08:27",2023,10,4,8,27,0,0,0,0,1,0,0,0,1,0
728,2063,577563,19,8930.61,8930.61,"Jaipur","POS","11/19/2023 19:14",2023,11,19,19,14,0,0,0,0,1,0,1,0,0,0
729,2024,165521,55,4907.793,4907.793,"Bangalore","Digital","12/22/2023 12:03",2023,12,22,12,3,0,0,0,0,0,0,0,0,1,0
730,2023,875956,48,10962.972,10962.972,"Ahmedabad","","09/19/2023 05:35",2023,9,19,5,35,0,1,0,0,1,0,0,0,0,1
731,2011,554435,68,6331.51,6331.51,"Jaipur","Digital","12/25/2023 18:05",2023,12,25,18,5,0,0,0,1,0,0,0,0,1,0
732,2017,326902,57,6531.129,6531.129,"Ahmedabad","POS","12/04/2023 20:58",2023,12,4,20,58,0,0,0,1,0,0,0,1,0,0
733,2014,845891,43,7745.331,7745.331,"Pune","Digital","09/30/2023 06:49",2023,9,30,6,49,0,0,0,0,1,1,0,0,0,0
734,2079,248727,46,2894.952,2894.952,"Jaipur","Digital","10/23/2023 08:46",2023,10,23,8,46,0,1,0,1,0,0,0,1,0,0
603,2026,870475,20,6038.086,6038.086,"Hyderabad","Digital","11/13/2023 03:15",2023,11,13,3,15,0,0,1,0,0,0,0,0,0,1
736,2071,620146,31,1087.04,1087.04,"Mumbai","POS","02/06/2024 13:22",2024,2,6,13,22,0,0,0,1,0,0,0,0,0,1
737,2059,554435,42,4651.068,4651.068,"Jaipur","Digital","03/16/2024 06:09",2024,3,16,6,9,0,1,0,0,1,0,0,0,0,1
738,2047,505308,65,8088.7785,8088.7785,"Ahmedabad","POS","09/20/2023 00:08",2023,9,20,0,8,0,0,1,0,0,0,0,0,1,0
739,2088,555229,18,7193.593,7193.593,"Mumbai","Digital","03/29/2024 16:51",2024,3,29,16,51,0,0,0,0,0,1,0,0,0,0
603,2016,360508,20,11409.336,11409.336,"Chennai","Digital","01/28/2024 20:15",2024,1,28,20,15,0,0,1,0,0,0,0,0,0,1
741,2092,250694,43,6026.48,6026.48,"Jaipur","Digital","01/24/2024 07:14",2024,1,24,7,14,0,1,0,0,0,0,0,0,0,1
742,2052,795469,35,11173.14,11173.14,"Jaipur","Digital","03/29/2024 00:32",2024,3,29,0,32,0,1,0,1,0,0,1,0,0,0
743,2007,973375,26,6038.086,6038.086,"Kolkata","POS","01/20/2024 06:51",2024,1,20,6,51,0,0,0,1,0,0,1,0,0,0
744,2078,417319,55,6995.274,6995.274,"Mumbai","Digital","01/09/2024 06:13",2024,1,9,6,13,0,0,1,0,0,0,0,1,0,0
745,2026,266844,40,755.78,755.78,"Jaipur","Digital","01/11/2024 17:38",2024,1,11,17,38,0,0,0,1,0,0,0,0,0,1
746,2045,298878,38,2581.2,2581.2,"Hyderabad","POS","09/10/2023 06:42",2023,9,10,6,42,0,0,0,1,0,1,0,0,0,0
747,2049,481813,18,3650.44,3650.44,"Pune","Digital","12/01/2023 16:20",2023,12,1,16,20,0,0,0,1,0,0,0,0,0,1
748,2070,767216,38,4751.31,4751.31,"Mumbai","Digital","11/04/2023 11:37",2023,11,4,11,37,0,0,0,1,0,0,0,1,0,0
749,2002,365062,44,6038.086,6038.086,"Pune","POS","02/19/2024 02:30",2024,2,19,2,30,0,0,0,0,1,0,1,0,0,0
750,2092,570606,59,2164.86,2164.86,"Surat","Digital","11/15/2023 03:05",2023,11,15,3,5,0,0,0,1,0,1,0,0,0,0
751,2063,839727,23,3365.16,3365.16,"","Digital","01/02/2024 09:58",2024,1,2,9,58,0,0,1,0,0,0,0,0,1,0
752,2043,921915,61,16032.6375,16032.6375,"","POS","03/16/2024 23:05",2024,3,16,23,5,0,0,0,0,1,1,0,0,0,0
753,2052,448907,53,3346.9,3346.9,"","Digital","03/20/2024 20:43",2024,3,20,20,43,0,0,1,0,0,0,0,0,0,1
754,2023,341341,45,4846.31,4846.31,"Hyderabad","Digital","01/29/2024 17:02",2024,1,29,17,2,0,0,1,0,0,0,1,0,0,0
755,2059,179453,62,3001.755,3001.755,"Chennai","Digital","11/05/2023 01:54",2023,11,5,1,54,0,0,1,0,0,0,0,1,0,0
756,2002,256948,34,6127.26,6127.26,"Kolkata","POS","11/01/2023 20:17",2023,11,1,20,17,0,1,0,0,1,0,0,1,0,0
757,2019,270456,57,2842.8,2842.8,"Chennai","Digital","02/08/2024 14:29",2024,2,8,14,29,0,0,0,0,1,0,1,0,0,0
758,2045,749130,43,3164.37,3164.37,"Chennai","Digital","09/01/2023 03:52",2023,9,1,3,52,0,0,0,0,1,0,0,0,0,0
759,2014,280120,20,5708.89,5708.89,"Delhi","POS","01/26/2024 21:40",2024,1,26,21,40,0,0,0,1,0,0,0,0,1,0
760,2024,410015,29,157.17,157.17,"Ahmedabad","POS","03/05/2024 02:03",2024,3,5,2,3,0,0,1,0,0,0,0,1,0,0
762,2077,612462,29,2229.73,2229.73,"Kolkata","Digital","10/06/2023 07:44",2023,10,6,7,44,0,0,1,0,0,0,1,0,0,0
763,2070,643609,19,456.918,456.918,"Hyderabad","Digital","02/03/2024 11:56",2024,2,3,11,56,0,1,0,0,1,0,0,1,0,0
764,2016,554435,63,1124.86,1124.86,"Mumbai","POS","09/27/2023 13:42",2023,9,27,13,42,0,1,0,0,1,0,0,0,0,0
765,2083,686350,39,3763.826,3763.826,"Chennai","Digital","10/12/2023 11:03",2023,10,12,11,3,0,1,0,0,1,0,0,0,0,1
766,2099,301950,43,8035.73,8035.73,"Chennai","Digital","03/15/2024 08:18",2024,3,15,8,18,0,0,1,0,0,1,0,0,0,0
767,2008,537526,47,6316.068,6316.068,"Kolkata","POS","12/06/2023 16:21",2023,12,6,16,21,0,0,0,1,0,0,0,0,1,0
768,2037,635386,22,9271.872,9271.872,"Surat","POS","01/29/2024 01:05",2024,1,29,1,5,0,1,0,0,1,0,0,1,0,0
769,2047,202115,43,5346.378,5346.378,"Bangalore","Digital","01/27/2024 23:47",2024,1,27,23,47,0,1,0,0,1,1,0,0,0,0
770,2059,425146,38,6038.086,6038.086,"Chennai","POS","02/26/2024 22:10",2024,2,26,22,10,0,1,0,0,1,0,0,0,0,0
771,2062,289476,28,6600.495,6600.495,"Jaipur","Digital","03/25/2024 00:28",2024,3,25,0,28,0,1,0,1,0,1,0,0,0,0
772,2085,757644,22,6038.086,6038.086,"Delhi","POS","12/22/2023 15:06",2023,12,22,15,6,0,0,1,0,0,0,1,0,0,0
773,2001,821848,52,10213.1865,10213.1865,"Pune","Digital","10/01/2023 01:27",2023,10,1,1,27,0,0,0,0,0,0,1,0,0,0
774,2087,235593,44,2128.842,2128.842,"","","01/07/2024 02:46",2024,1,7,2,46,0,0,1,0,0,0,0,0,0,1
776,2010,743593,19,5608.625,5608.625,"","Digital","10/29/2023 22:40",2023,10,29,22,40,0,0,0,0,1,1,0,0,0,0
777,2063,307821,41,9623.361,9623.361,"Delhi","Digital","09/18/2023 17:42",2023,9,18,17,42,0,0,0,0,0,0,0,0,0,1
778,2076,707814,48,5952.948,5952.948,"Pune","POS","10/24/2023 19:14",2023,10,24,19,14,0,0,0,0,1,0,1,0,0,0
779,2080,930113,50,8444.964,8444.964,"Mumbai","POS","11/14/2023 17:20",2023,11,14,17,20,0,0,0,1,0,1,0,0,0,0
781,2020,919782,47,2241.228,2241.228,"Mumbai","Digital","09/26/2023 03:24",2023,9,26,3,24,0,0,0,1,0,0,1,0,0,0
782,2017,334606,63,2783.58,2783.58,"Ahmedabad","Digital","09/25/2023 15:56",2023,9,25,15,56,0,0,0,0,1,0,1,0,0,0
783,2047,736551,54,4771.236,4771.236,"Surat","","02/17/2024 21:30",2024,2,17,21,30,0,0,0,0,1,1,0,0,0,0
784,2063,359296,43,5096.628,5096.628,"Surat","Digital","01/29/2024 11:13",2024,1,29,11,13,0,1,1,0,0,0,0,0,0,1
785,2081,118680,45,4139.66,4139.66,"Surat","Digital","03/23/2024 14:30",2024,3,23,14,30,0,0,0,0,1,0,1,0,0,0
786,2094,221177,48,9988.803,9988.803,"Delhi","POS","12/17/2023 07:43",2023,12,17,7,43,0,0,0,0,1,0,0,0,0,1
787,2037,712282,43,7154.62,7154.62,"Surat","Digital","01/01/2024 07:38",2024,1,1,7,38,0,1,0,1,0,0,0,1,0,0
789,2010,521192,43,3753.912,3753.912,"Mumbai","Digital","01/31/2024 08:24",2024,1,31,8,24,0,0,1,0,0,0,0,1,0,0
790,2044,172300,57,8246.71,8246.71,"Kolkata","POS","10/12/2023 06:25",2023,10,12,6,25,0,0,1,0,0,1,0,0,0,0
791,2088,659216,58,9552.85,9552.85,"Chennai","Digital","03/06/2024 07:34",2024,3,6,7,34,0,0,0,0,1,0,0,0,0,0
792,2032,776318,44,9865.104,9865.104,"Ahmedabad","Digital","01/13/2024 21:12",2024,1,13,21,12,0,0,1,0,0,0,1,0,0,0
793,2040,661325,52,6038.086,6038.086,"","Digital","12/05/2023 23:06",2023,12,5,23,6,0,1,0,1,0,0,0,0,0,1
794,2007,554435,19,6038.086,6038.086,"Mumbai","Digital","12/11/2023 02:18",2023,12,11,2,18,0,0,0,1,0,0,0,1,0,0
795,2010,499306,56,614.68,614.68,"Chennai","Digital","12/12/2023 06:25",2023,12,12,6,25,0,0,0,0,1,0,0,0,1,0
796,2085,581358,54,6038.086,6038.086,"Jaipur","POS","09/11/2023 19:53",2023,9,11,19,53,0,0,0,0,1,0,0,0,1,0
797,2050,663834,43,706.497,706.497,"Kolkata","POS","10/21/2023 07:20",2023,10,21,7,20,0,1,0,1,0,0,0,0,0,1
798,2087,618933,22,9086.64,9086.64,"Jaipur","Digital","02/01/2024 05:07",2024,2,1,5,7,0,0,1,0,0,0,0,1,0,0
799,2040,626067,69,7569.727,7569.727,"Jaipur","","01/07/2024 07:26",2024,1,7,7,26,0,1,0,0,0,1,0,0,0,0
801,2075,830427,38,4256.12,4256.12,"","POS","02/22/2024 10:23",2024,2,22,10,23,0,1,1,0,0,1,0,0,0,0
802,2045,811090,46,4589.55,4589.55,"Hyderabad","Digital","09/03/2023 12:59",2023,9,3,12,59,0,1,0,0,1,0,1,0,0,0
803,2031,450896,37,6141.432,6141.432,"Ahmedabad","Digital","10/31/2023 05:29",2023,10,31,5,29,0,1,1,0,0,1,0,0,0,0
603,2078,230615,55,2069.43,2069.43,"Delhi","Digital","03/18/2024 04:10",2024,3,18,4,10,0,1,1,0,0,0,0,0,0,1
805,2079,762101,37,4218.53,4218.53,"Jaipur","Digital","03/15/2024 15:55",2024,3,15,15,55,0,0,1,0,0,0,0,1,0,0
806,2053,106398,67,9029.064,9029.064,"","POS","02/01/2024 10:19",2024,2,1,10,19,0,1,1,0,0,0,0,0,0,1
807,2085,177882,42,907.836,907.836,"","POS","09/22/2023 07:04",2023,9,22,7,4,0,0,1,0,0,0,0,0,0,1
808,2091,294753,19,932.569,932.569,"Bangalore","POS","09/07/2023 14:51",2023,9,7,14,51,0,0,0,1,0,0,1,0,0,0
809,2019,663039,49,3579.97,3579.97,"Pune","Digital","09/21/2023 12:20",2023,9,21,12,20,0,0,1,0,0,0,1,0,0,0
810,2032,348089,43,10362.187,10362.187,"Delhi","Digital","01/17/2024 12:40",2024,1,17,12,40,0,0,0,1,0,1,0,0,0,0
811,2047,112705,23,6702.3,6702.3,"Chennai","POS","11/20/2023 15:34",2023,11,20,15,34,0,1,1,0,0,0,0,0,0,1
812,2039,113231,58,6802.77,6802.77,"Hyderabad","","02/04/2024 11:11",2024,2,4,11,11,0,0,0,0,1,0,0,0,0,1
813,2031,435873,20,4016.21,4016.21,"Kolkata","Digital","10/11/2023 15:57",2023,10,11,15,57,0,0,0,1,0,0,1,0,0,0
814,2096,292494,43,7148.304,7148.304,"Chennai","POS","03/26/2024 16:38",2024,3,26,16,38,0,0,0,0,1,0,1,0,0,0
815,2001,189974,43,180.972,180.972,"Jaipur","POS","01/21/2024 18:42",2024,1,21,18,42,0,0,1,0,0,0,0,0,1,0
816,2096,531198,68,7017.076,7017.076,"Pune","Digital","02/15/2024 07:07",2024,2,15,7,7,0,0,1,0,0,0,1,0,0,0
817,2032,554435,22,6038.086,6038.086,"Pune","Digital","11/27/2023 05:13",2023,11,27,5,13,0,0,0,0,1,0,0,0,0,1
818,2076,188928,30,6145.11,6145.11,"Jaipur","Digital","03/06/2024 13:52",2024,3,6,13,52,0,0,1,0,0,0,0,0,0,1
819,2029,579992,36,10491.96,10491.96,"Hyderabad","Digital","01/02/2024 17:49",2024,1,2,17,49,0,0,0,0,0,0,0,0,0,1
820,2032,653437,29,7978.883,7978.883,"Mumbai","Digital","03/29/2024 13:57",2024,3,29,13,57,0,1,1,0,0,0,0,1,0,0
821,2076,299198,43,1249.56,1249.56,"Delhi","POS","01/21/2024 18:01",2024,1,21,18,1,0,0,1,0,0,1,0,0,0,0
